,Instrument,Date,Earnings Per Share - Actual
6660,GPC.N,2015-04-21 08:47:00,1.05
6661,GPC.N,2015-02-17 08:35:00,1.07
6662,GPC.N,2014-10-20 08:55:00,1.24
6663,GPC.N,2014-07-21 08:52:00,1.28
6664,GPC.N,2014-04-22 09:01:00,1.02
6665,GPC.N,2014-02-18 08:34:00,0.97
6666,GPC.N,2013-10-18 08:59:00,1.12
6667,GPC.N,2013-07-18 09:01:00,1.17
6668,GPC.N,2013-04-19 09:05:00,0.93
6669,GPC.N,2013-02-19 08:49:00,1.03
6670,GRMN.N,2024-05-01 07:00:00,1.42
6671,GRMN.N,2024-02-21 07:00:00,1.72
6672,GRMN.N,2023-11-01 07:00:00,1.41
6673,GRMN.N,2023-08-02 07:00:00,1.45
6674,GRMN.N,2023-05-03 07:03:00,1.02
6675,GRMN.N,2023-02-22 07:00:00,1.35
6676,GRMN.N,2022-10-26 07:00:00,1.24
6677,GRMN.N,2022-07-27 07:00:00,1.44
6678,GRMN.N,2022-04-27 07:02:00,1.11
6679,GRMN.N,2022-02-16 07:00:00,1.55
6680,GRMN.N,2021-10-27 07:00:00,1.41
6681,GRMN.N,2021-07-28 07:00:00,1.68
6682,GRMN.N,2021-04-28 07:00:00,1.18
6683,GRMN.N,2021-02-17 07:00:00,1.73
6684,GRMN.N,2020-10-28 07:00:00,1.58
6685,GRMN.N,2020-07-29 07:00:00,0.91
6686,GRMN.N,2020-04-29 07:00:00,0.91
6687,GRMN.N,2020-02-19 07:00:00,1.29
6688,GRMN.N,2019-10-30 07:30:00,1.27
6689,GRMN.N,2019-07-31 08:40:00,1.16
6690,GRMN.N,2019-05-01 07:00:00,0.73
6691,GRMN.N,2019-02-20 07:00:00,1.02
6692,GRMN.N,2018-10-31 07:00:00,1.0
6693,GRMN.N,2018-08-01 07:00:00,0.99
6694,GRMN.N,2018-05-02 07:00:00,0.68
6695,GRMN.N,2018-02-21 07:00:00,0.79
6696,GRMN.N,2017-11-01 06:45:00,0.75
6697,GRMN.N,2017-08-02 07:00:00,0.88
6698,GRMN.N,2017-05-03 07:00:00,0.52
6699,GRMN.N,2017-02-22 07:00:00,0.73
6700,GRMN.N,2016-10-26 07:00:00,0.75
6701,GRMN.N,2016-07-27 07:00:00,0.87
6702,GRMN.N,2016-04-27 07:09:00,0.49
6703,GRMN.N,2016-02-17 07:00:00,0.74
6704,GRMN.N,2015-10-28 07:00:00,0.51
6705,GRMN.N,2015-07-29 07:00:00,0.72
6706,GRMN.N,2015-04-29 07:00:00,0.55
6707,GRMN.N,2015-02-18 07:00:00,0.77
6708,GRMN.N,2014-10-29 07:00:00,0.76
6709,GRMN.N,2014-07-30 07:00:00,1.02
6710,GRMN.N,2014-04-30 07:00:00,0.55
6711,GRMN.N,2014-02-19 07:00:00,0.76
6712,GRMN.N,2013-10-30 07:00:00,0.69
6713,GRMN.N,2013-07-31 07:00:00,0.76
6714,GRMN.N,2013-05-01 07:00:00,0.4
6715,GRMN.N,2013-02-20 07:00:00,0.68
6716,GS.N,2024-07-15 07:27:00,8.62
6717,GS.N,2024-04-15 07:30:00,11.58
6718,GS.N,2024-01-16 07:31:00,5.48
6719,GS.N,2023-10-17 07:34:00,5.47
6720,GS.N,2023-07-19 07:29:00,3.08
6721,GS.N,2023-04-18 07:28:00,9.87
6722,GS.N,2023-01-17 07:22:00,3.32
6723,GS.N,2022-10-18 07:25:00,8.25
6724,GS.N,2022-07-18 07:26:00,7.73
6725,GS.N,2022-04-14 07:39:00,10.76
6726,GS.N,2022-01-18 07:34:00,10.81
6727,GS.N,2021-10-15 08:30:00,14.93
6728,GS.N,2021-07-13 07:42:00,15.02
6729,GS.N,2021-04-14 07:25:00,18.6
6730,GS.N,2021-01-19 07:43:00,12.08
6731,GS.N,2020-10-14 07:25:00,9.68
6732,GS.N,2020-07-15 07:25:00,6.26
6733,GS.N,2020-04-15 07:25:00,3.11
6734,GS.N,2020-01-15 07:29:00,4.69
6735,GS.N,2019-10-15 07:28:00,4.79
6736,GS.N,2019-07-16 07:26:00,5.81
6737,GS.N,2019-04-15 07:30:00,5.71
6738,GS.N,2019-01-16 07:45:00,6.04
6739,GS.N,2018-10-16 07:41:00,6.28
6740,GS.N,2018-07-17 07:38:00,5.98
6741,GS.N,2018-04-17 07:36:00,6.95
6742,GS.N,2018-01-17 07:36:00,5.68
6743,GS.N,2017-10-17 07:35:00,5.02
6744,GS.N,2017-07-18 07:35:00,3.95
6745,GS.N,2017-04-18 07:47:00,5.15
6746,GS.N,2017-01-18 07:35:00,5.08
6747,GS.N,2016-10-18 07:35:00,4.88
6748,GS.N,2016-07-19 07:35:00,3.72
6749,GS.N,2016-04-19 07:35:00,2.68
6750,GS.N,2016-01-20 07:35:00,4.68
6751,GS.N,2015-10-15 07:34:00,2.9
6752,GS.N,2015-07-16 07:35:00,4.75
6753,GS.N,2015-04-16 07:35:00,5.94
6754,GS.N,2015-01-16 07:35:00,4.38
6755,GS.N,2014-10-16 07:39:00,4.57
6756,GS.N,2014-07-15 07:35:00,4.1
6757,GS.N,2014-04-17 07:42:00,4.02
6758,GS.N,2014-01-16 07:35:00,4.6
6759,GS.N,2013-10-17 07:35:00,2.88
6760,GS.N,2013-07-16 07:47:00,3.7
6761,GS.N,2013-04-16 07:35:00,4.29
6762,GWW.N,2024-04-25 08:23:00,9.62
6763,GWW.N,2024-02-02 08:00:00,8.33
6764,GWW.N,2023-10-26 08:00:00,9.43
6765,GWW.N,2023-07-27 08:07:00,9.28
6766,GWW.N,2023-04-27 08:00:00,9.61
6767,GWW.N,2023-02-02 08:00:00,7.14
6768,GWW.N,2022-10-28 08:00:00,8.27
6769,GWW.N,2022-07-29 08:00:00,7.19
6770,GWW.N,2022-04-28 08:00:00,7.07
6771,GWW.N,2022-02-03 08:00:00,5.44
6772,GWW.N,2021-10-29 08:00:00,5.65
6773,GWW.N,2021-07-30 08:00:00,4.27
6774,GWW.N,2021-04-30 08:00:00,4.48
6775,GWW.N,2021-02-03 08:12:00,3.66
6776,GWW.N,2020-10-22 08:00:00,4.52
6777,GWW.N,2020-07-23 08:00:00,3.75
6778,GWW.N,2020-04-23 08:14:00,4.24
6779,GWW.N,2020-01-30 08:00:00,3.88
6780,GWW.N,2019-10-23 08:00:00,4.26
6781,GWW.N,2019-07-24 08:15:00,4.64
6782,GWW.N,2019-04-22 08:00:00,4.51
6783,GWW.N,2019-01-24 08:00:00,3.96
6784,GWW.N,2018-10-16 08:00:00,4.19
6785,GWW.N,2018-07-18 08:29:00,4.37
6786,GWW.N,2018-04-19 08:00:00,4.18
6787,GWW.N,2018-01-24 08:15:00,2.94
6788,GWW.N,2017-10-17 08:00:00,2.9
6789,GWW.N,2017-07-19 08:01:00,2.74
6790,GWW.N,2017-04-18 08:00:00,2.88
6791,GWW.N,2017-01-25 07:30:00,2.45
6792,GWW.N,2016-10-18 07:30:00,3.06
6793,GWW.N,2016-07-19 07:30:00,2.89
6794,GWW.N,2016-04-18 07:30:00,3.18
6795,GWW.N,2016-01-26 07:30:00,2.49
6796,GWW.N,2015-10-16 07:30:00,3.03
6797,GWW.N,2015-07-17 07:30:00,3.31
6798,GWW.N,2015-04-16 07:30:00,3.1
6799,GWW.N,2015-01-26 07:30:00,2.8
6800,GWW.N,2014-10-16 07:55:00,3.3
6801,GWW.N,2014-07-17 07:30:00,3.09
6802,GWW.N,2014-04-16 07:30:00,3.07
6803,GWW.N,2014-01-24 08:00:00,2.59
6804,GWW.N,2013-10-16 08:00:00,2.95
6805,GWW.N,2013-07-17 08:00:00,3.03
6806,GWW.N,2013-04-16 08:00:00,2.94
6807,GWW.N,2013-01-24 08:00:00,2.42
6808,HAL.N,2024-04-23 06:51:00,0.76
6809,HAL.N,2024-01-23 06:47:00,0.86
6810,HAL.N,2023-10-24 06:45:00,0.79
6811,HAL.N,2023-07-19 06:45:00,0.77
6812,HAL.N,2023-04-25 06:45:00,0.72
6813,HAL.N,2023-01-24 06:45:00,0.72
6814,HAL.N,2022-10-25 06:45:00,0.6
6815,HAL.N,2022-07-19 06:45:00,0.49
6816,HAL.N,2022-04-19 06:45:00,0.35
6817,HAL.N,2022-01-24 06:45:00,0.36
6818,HAL.N,2021-10-19 06:45:00,0.28
6819,HAL.N,2021-07-20 06:45:00,0.26
6820,HAL.N,2021-04-21 06:45:00,0.19
6821,HAL.N,2021-01-19 06:45:00,0.18
6822,HAL.N,2020-10-19 06:45:00,0.11
6823,HAL.N,2020-07-20 06:45:00,0.05
6824,HAL.N,2020-04-20 06:45:00,0.31
6825,HAL.N,2020-01-21 06:47:00,0.32
6826,HAL.N,2019-10-21 06:45:00,0.34
6827,HAL.N,2019-07-22 06:45:00,0.35
6828,HAL.N,2019-04-22 06:45:00,0.23
6829,HAL.N,2019-01-22 06:45:00,0.41
6830,HAL.N,2018-10-22 06:45:00,0.5
6831,HAL.N,2018-07-23 06:48:00,0.58
6832,HAL.N,2018-04-23 06:45:00,0.41
6833,HAL.N,2018-01-22 06:50:00,0.53
6834,HAL.N,2017-10-23 06:50:00,0.42
6835,HAL.N,2017-07-24 06:45:00,0.27
6836,HAL.N,2017-04-24 06:50:00,0.04
6837,HAL.N,2017-01-23 06:50:00,0.04
6838,HAL.N,2016-10-19 06:50:00,0.01
6839,HAL.N,2016-07-20 06:50:00,-0.14
6840,HAL.N,2016-05-03 06:50:00,0.07
6841,HAL.N,2016-01-25 06:50:00,0.31
6842,HAL.N,2015-10-19 06:50:00,0.31
6843,HAL.N,2015-07-20 07:00:00,0.38
6844,HAL.N,2015-04-20 07:00:00,0.49
6845,HAL.N,2015-01-20 07:00:00,1.19
6846,HAL.N,2014-10-20 07:00:00,1.19
6847,HAL.N,2014-07-21 06:57:00,0.91
6848,HAL.N,2014-04-21 07:00:00,0.73
6849,HAL.N,2014-01-21 07:00:00,0.93
6850,HAL.N,2013-10-21 07:00:00,0.83
6851,HAL.N,2013-07-22 07:04:00,0.73
6852,HAL.N,2013-04-22 07:05:00,0.62
6853,HAL.N,2013-01-25 07:03:00,0.63
6854,HAS.OQ,2024-04-24 06:38:00,0.61
6855,HAS.OQ,2024-02-13 06:32:00,0.38
6856,HAS.OQ,2023-10-26 06:37:00,1.64
6857,HAS.OQ,2023-08-03 06:30:00,0.49
6858,HAS.OQ,2023-04-27 06:00:00,0.01
6859,HAS.OQ,2023-02-16 06:30:00,1.31
6860,HAS.OQ,2022-10-18 06:30:00,1.42
6861,HAS.OQ,2022-07-19 06:39:00,1.15
6862,HAS.OQ,2022-04-19 06:30:00,0.57
6863,HAS.OQ,2022-02-07 06:30:00,1.21
6864,HAS.OQ,2021-10-26 06:30:00,1.96
6865,HAS.OQ,2021-07-26 06:33:00,1.05
6866,HAS.OQ,2021-04-27 06:30:00,1.0
6867,HAS.OQ,2021-02-08 06:30:00,1.27
6868,HAS.OQ,2020-10-26 06:30:00,1.88
6869,HAS.OQ,2020-07-27 06:30:00,0.02
6870,HAS.OQ,2020-04-29 06:00:00,0.57
6871,HAS.OQ,2020-02-11 06:30:00,1.24
6872,HAS.OQ,2019-10-22 06:32:00,1.84
6873,HAS.OQ,2019-07-23 06:30:00,0.78
6874,HAS.OQ,2019-04-23 06:30:00,0.21
6875,HAS.OQ,2019-02-08 06:30:00,1.33
6876,HAS.OQ,2018-10-22 06:30:00,1.93
6877,HAS.OQ,2018-07-23 06:30:00,0.48
6878,HAS.OQ,2018-04-23 06:30:00,0.1
6879,HAS.OQ,2018-02-07 06:30:00,2.3
6880,HAS.OQ,2017-10-23 06:30:00,2.09
6881,HAS.OQ,2017-07-24 06:30:00,0.53
6882,HAS.OQ,2017-04-24 06:30:00,0.43
6883,HAS.OQ,2017-02-06 06:30:00,1.64
6884,HAS.OQ,2016-10-17 07:08:00,2.03
6885,HAS.OQ,2016-07-18 06:30:00,0.41
6886,HAS.OQ,2016-04-18 06:30:00,0.38
6887,HAS.OQ,2016-02-08 06:30:00,1.39
6888,HAS.OQ,2015-10-19 06:30:00,1.58
6889,HAS.OQ,2015-07-20 06:30:00,0.33
6890,HAS.OQ,2015-04-20 06:30:00,0.21
6891,HAS.OQ,2015-02-09 06:45:00,1.22
6892,HAS.OQ,2014-10-20 06:30:00,1.46
6893,HAS.OQ,2014-07-21 06:30:00,0.36
6894,HAS.OQ,2014-04-21 06:30:00,0.14
6895,HAS.OQ,2014-02-10 06:30:00,1.12
6896,HAS.OQ,2013-10-21 06:30:00,1.31
6897,HAS.OQ,2013-07-22 06:30:00,0.29
6898,HAS.OQ,2013-04-22 06:35:00,0.05
6899,HAS.OQ,2013-02-07 16:05:00,1.2
6900,HBAN.OQ,2024-04-19 06:30:00,0.28
6901,HBAN.OQ,2024-01-19 06:30:00,0.3
6902,HBAN.OQ,2023-10-20 07:00:00,0.36
6903,HBAN.OQ,2023-07-21 07:00:00,0.35
6904,HBAN.OQ,2023-04-20 07:00:00,0.39
6905,HBAN.OQ,2023-01-20 07:00:00,0.42
6906,HBAN.OQ,2022-10-21 07:00:00,0.39
6907,HBAN.OQ,2022-07-21 07:00:00,0.35
6908,HBAN.OQ,2022-04-21 07:00:00,0.29
6909,HBAN.OQ,2022-01-21 07:00:00,0.26
6910,HBAN.OQ,2021-10-28 07:00:00,0.22
6911,HBAN.OQ,2021-07-29 07:00:00,0.35
6912,HBAN.OQ,2021-04-22 07:00:00,0.48
6913,HBAN.OQ,2021-01-22 07:00:00,0.27
6914,HBAN.OQ,2020-10-22 07:30:00,0.27
6915,HBAN.OQ,2020-07-23 07:37:00,0.13
6916,HBAN.OQ,2020-04-23 07:36:00,0.03
6917,HBAN.OQ,2020-01-23 07:30:00,0.28
6918,HBAN.OQ,2019-10-24 07:30:00,0.34
6919,HBAN.OQ,2019-07-25 07:30:00,0.33
6920,HBAN.OQ,2019-04-25 07:30:00,0.32
6921,HBAN.OQ,2019-01-24 07:35:00,0.29
6922,HBAN.OQ,2018-10-23 08:01:00,0.33
6923,HBAN.OQ,2018-07-25 07:30:00,0.3
6924,HBAN.OQ,2018-04-24 07:30:00,0.28
6925,HBAN.OQ,2018-01-23 07:30:00,0.26
6926,HBAN.OQ,2017-10-25 07:39:00,0.23
6927,HBAN.OQ,2017-07-21 07:30:00,0.23
6928,HBAN.OQ,2017-04-19 07:30:00,0.17
6929,HBAN.OQ,2017-01-25 07:30:00,0.18
6930,HBAN.OQ,2016-10-26 07:30:00,0.11
6931,HBAN.OQ,2016-07-21 06:55:00,0.19
6932,HBAN.OQ,2016-04-20 06:55:00,0.2
6933,HBAN.OQ,2016-01-21 06:55:00,0.21
6934,HBAN.OQ,2015-10-22 06:55:00,0.18
6935,HBAN.OQ,2015-07-23 06:55:00,0.23
6936,HBAN.OQ,2015-04-22 06:55:00,0.19
6937,HBAN.OQ,2015-01-22 07:29:00,0.19
6938,HBAN.OQ,2014-10-17 07:30:00,0.18
6939,HBAN.OQ,2014-07-18 05:55:00,0.19
6940,HBAN.OQ,2014-04-16 05:55:00,0.17
6941,HBAN.OQ,2014-01-16 05:55:00,0.18
6942,HBAN.OQ,2013-10-17 05:55:00,0.18
6943,HBAN.OQ,2013-07-18 05:55:00,0.17
6944,HBAN.OQ,2013-04-17 05:55:00,0.17
6945,HBAN.OQ,2013-01-17 05:55:00,0.19
6946,HD.N,2024-05-14 06:02:00,3.63
6947,HD.N,2024-02-20 06:00:00,2.82
6948,HD.N,2023-11-14 06:00:00,3.81
6949,HD.N,2023-08-15 06:00:00,4.65
6950,HD.N,2023-05-16 06:00:00,3.82
6951,HD.N,2023-02-21 06:00:00,3.3
6952,HD.N,2022-11-15 06:00:00,4.24
6953,HD.N,2022-08-16 06:00:00,5.05
6954,HD.N,2022-05-17 06:00:00,4.09
6955,HD.N,2022-02-22 06:00:00,3.21
6956,HD.N,2021-11-16 05:59:00,3.92
6957,HD.N,2021-08-17 06:00:00,4.53
6958,HD.N,2021-05-18 06:00:00,3.86
6959,HD.N,2021-02-23 06:00:00,2.65
6960,HD.N,2020-11-17 06:00:00,3.18
6961,HD.N,2020-08-18 06:00:00,4.02
6962,HD.N,2020-05-19 06:00:00,2.08
6963,HD.N,2020-02-25 06:00:00,2.28
6964,HD.N,2019-11-19 06:00:00,2.53
6965,HD.N,2019-08-20 06:00:00,3.17
6966,HD.N,2019-05-21 06:00:00,2.27
6967,HD.N,2019-02-26 06:00:00,2.25
6968,HD.N,2018-11-13 06:00:00,2.51
6969,HD.N,2018-08-14 06:00:00,3.05
6970,HD.N,2018-05-15 06:00:00,2.08
6971,HD.N,2018-02-20 06:00:00,1.69
6972,HD.N,2017-11-14 06:00:00,1.87
6973,HD.N,2017-08-15 06:00:00,2.25
6974,HD.N,2017-05-16 06:00:00,1.67
6975,HD.N,2017-02-21 06:00:00,1.44
6976,HD.N,2016-11-15 06:00:00,1.6
6977,HD.N,2016-08-16 06:00:00,1.97
6978,HD.N,2016-05-17 06:00:00,1.44
6979,HD.N,2016-02-23 06:00:00,1.17
6980,HD.N,2015-11-17 06:00:00,1.36
6981,HD.N,2015-08-18 06:00:00,1.71
6982,HD.N,2015-05-19 06:00:00,1.16
6983,HD.N,2015-02-24 06:00:00,1.0
6984,HD.N,2014-11-18 06:00:00,1.11
6985,HD.N,2014-08-19 06:00:00,1.52
6986,HD.N,2014-05-20 06:00:00,0.96
6987,HD.N,2014-02-25 06:00:00,0.73
6988,HD.N,2013-11-19 06:00:00,0.95
6989,HD.N,2013-08-20 06:00:00,1.24
6990,HD.N,2013-05-21 06:00:00,0.83
6991,HD.N,2013-02-26 06:00:00,0.67
6992,HES.N,2024-04-25 07:38:00,3.16
6993,HES.N,2024-01-31 07:35:00,1.63
6994,HES.N,2023-10-25 07:32:00,1.64
6995,HES.N,2023-07-26 07:30:00,0.65
6996,HES.N,2023-04-26 07:30:00,1.13
6997,HES.N,2023-01-25 07:30:00,1.78
6998,HES.N,2022-10-26 07:30:00,1.89
6999,HES.N,2022-07-27 07:30:00,2.15
7000,HES.N,2022-04-27 07:30:00,1.3
7001,HES.N,2022-01-26 07:30:00,0.85
7002,HES.N,2021-10-27 07:31:00,0.28
7003,HES.N,2021-07-28 07:30:00,0.24
7004,HES.N,2021-04-28 07:59:00,0.82
7005,HES.N,2021-01-27 07:30:00,-0.58
7006,HES.N,2020-10-28 07:30:00,-0.71
7007,HES.N,2020-07-29 07:30:00,-1.05
7008,HES.N,2020-05-07 07:17:00,-0.6
7009,HES.N,2020-01-29 07:30:00,-0.6
7010,HES.N,2019-10-30 07:30:00,-0.32
7011,HES.N,2019-07-31 07:30:00,-0.09
7012,HES.N,2019-04-25 07:30:00,0.09
7013,HES.N,2019-01-30 07:32:00,-0.31
7014,HES.N,2018-10-31 07:30:00,0.38
7015,HES.N,2018-07-25 07:30:00,-0.23
7016,HES.N,2018-04-25 07:30:00,-0.27
7017,HES.N,2018-02-05 07:30:00,-1.01
7018,HES.N,2017-10-25 07:30:00,-1.16
7019,HES.N,2017-07-26 07:30:00,-1.41
7020,HES.N,2017-04-26 07:30:00,-1.36
7021,HES.N,2017-01-25 07:30:00,-1.01
7022,HES.N,2016-10-26 07:30:00,-1.12
7023,HES.N,2016-07-27 07:30:00,-1.1
7024,HES.N,2016-04-27 07:30:00,-1.72
7025,HES.N,2016-01-27 07:30:00,-1.4
7026,HES.N,2015-10-28 07:30:00,-1.03
7027,HES.N,2015-07-29 07:30:00,-0.52
7028,HES.N,2015-04-29 07:32:00,-0.98
7029,HES.N,2015-01-28 07:30:00,0.18
7030,HES.N,2014-10-29 07:30:00,1.24
7031,HES.N,2014-07-30 07:30:00,1.38
7032,HES.N,2014-04-30 07:30:00,1.38
7033,HES.N,2014-01-29 07:30:00,0.96
7034,HES.N,2013-10-30 07:30:00,1.18
7035,HES.N,2013-07-31 07:30:00,1.51
7036,HES.N,2013-04-24 07:30:00,1.95
7037,HES.N,2013-01-30 07:30:00,1.2
7038,HIG.N,2024-04-25 16:24:00,2.34
7039,HIG.N,2024-02-01 17:25:00,3.06
7040,HIG.N,2023-10-26 16:15:00,2.29
7041,HIG.N,2023-07-27 16:15:00,1.88
7042,HIG.N,2023-04-27 16:15:00,1.68
7043,HIG.N,2023-02-02 16:15:00,2.31
7044,HIG.N,2022-10-27 16:15:00,1.44
7045,HIG.N,2022-07-28 16:15:00,2.15
7046,HIG.N,2022-04-28 16:15:00,1.66
7047,HIG.N,2022-02-03 16:15:00,2.02
7048,HIG.N,2021-10-28 16:26:00,1.26
7049,HIG.N,2021-07-28 16:28:00,2.33
7050,HIG.N,2021-04-22 06:58:00,0.56
7051,HIG.N,2021-02-04 16:15:00,1.76
7052,HIG.N,2020-10-29 16:45:00,1.46
7053,HIG.N,2020-07-30 16:15:00,1.22
7054,HIG.N,2020-04-29 16:15:00,1.34
7055,HIG.N,2020-02-03 16:15:00,1.43
7056,HIG.N,2019-11-04 16:15:00,1.5
7057,HIG.N,2019-08-01 16:15:00,1.33
7058,HIG.N,2019-05-01 16:14:00,1.39
7059,HIG.N,2019-02-04 16:15:00,0.78
7060,HIG.N,2018-10-25 16:15:00,1.15
7061,HIG.N,2018-07-26 16:15:00,1.13
7062,HIG.N,2018-04-26 16:15:00,1.27
7063,HIG.N,2018-02-08 16:15:00,0.81
7064,HIG.N,2017-10-23 06:47:00,0.6
7065,HIG.N,2017-07-27 16:15:00,1.04
7066,HIG.N,2017-04-27 16:15:00,1.0
7067,HIG.N,2017-02-02 16:16:00,1.08
7068,HIG.N,2016-10-27 16:18:00,1.06
7069,HIG.N,2016-07-28 16:18:00,0.31
7070,HIG.N,2016-04-28 16:21:00,0.95
7071,HIG.N,2016-02-04 16:25:00,1.07
7072,HIG.N,2015-10-26 16:27:00,0.86
7073,HIG.N,2015-07-27 16:08:00,0.91
7074,HIG.N,2015-04-27 16:15:00,1.04
7075,HIG.N,2015-02-02 16:07:00,0.96
7076,HIG.N,2014-10-27 16:15:00,1.06
7077,HIG.N,2014-07-30 16:15:00,0.31
7078,HIG.N,2014-04-28 16:15:00,1.18
7079,HIG.N,2014-02-03 16:21:00,0.94
7080,HIG.N,2013-10-28 16:16:00,1.03
7081,HIG.N,2013-07-29 16:15:00,0.66
7082,HIG.N,2013-04-29 16:22:00,0.92
7083,HIG.N,2013-02-04 16:20:00,0.54
7084,HON.OQ,2024-04-25 06:06:00,2.25
7085,HON.OQ,2024-02-01 06:00:00,2.6
7086,HON.OQ,2023-10-26 06:00:00,2.27
7087,HON.OQ,2023-07-27 06:36:00,2.23
7088,HON.OQ,2023-04-27 06:07:00,2.07
7089,HON.OQ,2023-02-02 06:33:00,2.52
7090,HON.OQ,2022-10-27 06:35:00,2.25
7091,HON.OQ,2022-07-28 06:30:00,2.1
7092,HON.OQ,2022-04-29 05:04:00,1.91
7093,HON.OQ,2022-02-03 06:30:00,2.09
7094,HON.OQ,2021-10-22 06:30:00,2.02
7095,HON.OQ,2021-07-23 06:40:00,2.02
7096,HON.OQ,2021-04-23 06:50:00,1.92
7097,HON.OQ,2021-01-29 06:58:00,2.07
7098,HON.OQ,2020-10-30 06:30:00,1.56
7099,HON.OQ,2020-07-24 06:30:00,1.26
7100,HON.OQ,2020-05-01 06:30:00,2.21
7101,HON.OQ,2020-01-31 06:30:00,2.06
7102,HON.OQ,2019-10-17 06:30:00,2.08
7103,HON.OQ,2019-07-18 06:30:00,2.1
7104,HON.OQ,2019-04-18 06:31:00,1.92
7105,HON.OQ,2019-02-01 06:31:00,1.91
7106,HON.OQ,2018-10-19 06:30:00,2.03
7107,HON.OQ,2018-07-20 06:42:00,2.05
7108,HON.OQ,2018-04-20 06:30:00,1.95
7109,HON.OQ,2018-01-26 06:30:00,1.85
7110,HON.OQ,2017-10-20 06:30:00,1.75
7111,HON.OQ,2017-07-21 06:30:00,1.8
7112,HON.OQ,2017-04-21 06:30:00,1.66
7113,HON.OQ,2017-01-27 06:30:00,1.74
7114,HON.OQ,2016-10-21 06:30:00,1.6
7115,HON.OQ,2016-07-22 06:30:00,1.66
7116,HON.OQ,2016-04-22 06:30:00,1.53
7117,HON.OQ,2016-01-29 06:31:00,1.58
7118,HON.OQ,2015-10-16 06:30:00,1.6
7119,HON.OQ,2015-07-17 07:00:00,1.51
7120,HON.OQ,2015-04-17 07:00:00,1.41
7121,HON.OQ,2015-01-23 07:00:00,1.43
7122,HON.OQ,2014-10-17 06:59:00,1.47
7123,HON.OQ,2014-07-18 07:00:00,1.38
7124,HON.OQ,2014-04-17 07:18:00,1.28
7125,HON.OQ,2014-01-24 07:00:00,1.24
7126,HON.OQ,2013-10-18 07:22:00,1.24
7127,HON.OQ,2013-07-19 07:00:00,1.28
7128,HON.OQ,2013-04-19 07:00:00,1.21
7129,HON.OQ,2013-01-25 07:00:00,1.1
7130,HPQ.N,2024-05-29 16:18:00,0.82
7131,HPQ.N,2024-02-28 16:15:00,0.81
7132,HPQ.N,2023-11-21 16:15:00,0.9
7133,HPQ.N,2023-08-29 16:15:00,0.86
7134,HPQ.N,2023-05-30 16:15:00,0.8
7135,HPQ.N,2023-02-28 16:15:00,0.75
7136,HPQ.N,2022-11-22 16:15:00,0.85
7137,HPQ.N,2022-08-30 16:24:00,1.04
7138,HPQ.N,2022-05-31 16:15:00,1.08
7139,HPQ.N,2022-02-28 16:15:00,1.1
7140,HPQ.N,2021-11-23 16:07:00,0.94
7141,HPQ.N,2021-08-26 16:07:00,0.87
7142,HPQ.N,2021-05-27 16:07:00,0.93
7143,HPQ.N,2021-02-25 14:57:00,0.92
7144,HPQ.N,2020-11-24 16:07:00,0.62
7145,HPQ.N,2020-08-27 16:05:00,0.49
7146,HPQ.N,2020-05-27 16:05:00,0.51
7147,HPQ.N,2020-02-24 16:05:00,0.65
7148,HPQ.N,2019-11-26 16:05:00,0.6
7149,HPQ.N,2019-08-22 16:06:00,0.58
7150,HPQ.N,2019-05-23 16:05:00,0.53
7151,HPQ.N,2019-02-27 16:06:00,0.52
7152,HPQ.N,2018-11-29 16:05:00,0.54
7153,HPQ.N,2018-08-23 16:14:00,0.52
7154,HPQ.N,2018-05-29 16:05:00,0.48
7155,HPQ.N,2018-02-22 16:05:00,0.48
7156,HPQ.N,2017-11-21 16:05:00,0.44
7157,HPQ.N,2017-08-23 16:05:00,0.43
7158,HPQ.N,2017-05-24 16:05:00,0.4
7159,HPQ.N,2017-02-22 16:05:00,0.38
7160,HPQ.N,2016-11-22 16:11:00,0.36
7161,HPQ.N,2016-08-24 16:05:00,0.48
7162,HPQ.N,2016-05-25 16:05:00,0.41
7163,HPQ.N,2016-02-24 16:05:00,0.36
7164,HPQ.N,2015-11-24 16:05:00,0.3
7165,HPQ.N,2015-08-20 16:05:00,0.88
7166,HPQ.N,2015-05-21 16:05:00,0.87
7167,HPQ.N,2015-02-24 16:05:00,0.92
7168,HPQ.N,2014-11-25 16:05:00,1.06
7169,HPQ.N,2014-08-20 16:04:00,0.89
7170,HPQ.N,2014-05-22 15:55:00,0.88
7171,HPQ.N,2014-02-20 16:04:00,0.9
7172,HPQ.N,2013-11-26 16:04:00,1.01
7173,HPQ.N,2013-08-21 16:05:00,0.86
7174,HPQ.N,2013-05-22 16:04:00,0.87
7175,HPQ.N,2013-02-21 16:04:00,0.82
7176,HRL.N,2024-05-30 06:32:00,0.38
7177,HRL.N,2024-02-29 06:30:00,0.41
7178,HRL.N,2023-11-29 06:04:00,0.42
7179,HRL.N,2023-08-31 06:30:00,0.4
7180,HRL.N,2023-06-01 06:30:00,0.4
7181,HRL.N,2023-03-02 06:30:00,0.4
7182,HRL.N,2022-11-30 06:30:00,0.51
7183,HRL.N,2022-09-01 06:30:00,0.4
7184,HRL.N,2022-06-02 06:30:00,0.48
7185,HRL.N,2022-03-01 06:30:00,0.44
7186,HRL.N,2021-12-09 06:33:00,0.51
